"","resource_state","name","distance","moving_time","elapsed_time","total_elevation_gain","type","sport_type","workout_type","id","start_date","start_date_local","timezone","utc_offset","location_city","location_state","location_country","achievement_count","kudos_count","comment_count","athlete_count","photo_count","trainer","commute","manual","private","visibility","flagged","gear_id","average_speed","max_speed","has_heartrate","average_heartrate","max_heartrate","heartrate_opt_out","display_hide_heartrate_option","elev_high","elev_low","upload_id","upload_id_str","external_id","from_accepted_tag","pr_count","total_photo_count","has_kudoed","average_cadence","average_watts","max_watts","weighted_average_watts","kilojoules","device_watts","week_of","minutes","miles","hr_zone"
"124",2,"Zwift - Over - Unders in Watopia",16689.8,1969,1969,26,"VirtualRide","VirtualRide",NA,11165848522,2024-04-12,2024-04-12 11:47:47,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,21,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.476,11.624,TRUE,136.3,153,FALSE,TRUE,17.6,12.6,11932732868,"11932732868","zwift-activity-1585713959820869648.fit",FALSE,0,2,FALSE,81.6,176.1,239,191,346.8,TRUE,2024-04-14,32.8166666666667,10.3705867001379,"Zone 2"
"125",2,"Zwift - Slow Motion in Scotland",13380.4,1986,1986,146,"VirtualRide","VirtualRide",NA,11152586468,2024-04-10,2024-04-10 15:16:43,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,3,0,0,23,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",6.737,13.562,TRUE,133.7,159,FALSE,TRUE,50.6,34.6,11919113464,"11919113464","zwift-activity-1584369623589978160.fit",FALSE,1,3,FALSE,69.1,150.9,257,167,299.6,TRUE,2024-04-14,33.1,8.31421576546907,"Zone 1"
"126",2,"Afternoon Walk",1891,1492,1524,31.2,"Walk","Walk",NA,11145628404,2024-04-09,2024-04-09 17:32:42,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",1.267,2.124,TRUE,103.9,124,FALSE,TRUE,377.2,360,11911974505,"11911974505","15BC5E80-9A25-46BA-AA44-6C160059C27F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-04-14,24.8666666666667,1.17501584500478,"Zone 1"
"127",2,"Afternoon Run",3913.1,1662,1677,37.6,"Run","Run",0,11145043343,2024-04-09,2024-04-09 15:50:16,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g17070785",2.354,3.304,TRUE,139.6,161,FALSE,TRUE,380.2,351.8,11911382131,"11911382131","5159FC58-E9EB-4436-A696-11C786CC224C.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-04-14,27.7,2.43149365578436,"Zone 2"
"128",2,"Zwift - The Beginning in Richmond",14419.9,1991,1991,56,"VirtualRide","VirtualRide",NA,11137433224,2024-04-08,2024-04-08 15:26:12,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,3,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.243,12.118,TRUE,132.7,160,FALSE,TRUE,64.6,51.6,11903605633,"11903605633","zwift-activity-1582924838165544976.fit",FALSE,0,3,FALSE,80.6,152.3,252,173,303.3,TRUE,2024-04-14,33.1833333333333,8.96013272521655,"Zone 1"
"129",2,"Afternoon Run",3880.6,1694,1698,60.2,"Run","Run",NA,11137444719,2024-04-05,2024-04-05 14:30:46,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.291,3.236,TRUE,137.6,156,FALSE,TRUE,378.6,348.2,11903617460,"11903617460","41F8FAAB-1394-4CF1-B5DC-E9114B7C674A.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-04-07,28.2333333333333,2.41129904184324,"Zone 2"
"130",2,"Zwift - Basics in Watopia",13649.8,1814,1814,54,"VirtualRide","VirtualRide",NA,11093915762,2024-04-02,2024-04-02 16:38:13,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.525,14.394,TRUE,137,160,FALSE,TRUE,100.2,0.4,11858657488,"11858657488","zwift-activity-1578612464298262544.fit",FALSE,0,2,FALSE,84.2,152,389,168,275.7,TRUE,2024-04-07,30.2333333333333,8.48161358072253,"Zone 2"
"131",2,"Afternoon Run",3647.6,1551,1551,47.2,"Run","Run",NA,11064204971,2024-03-29,2024-03-29 14:04:06,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.352,4.34,TRUE,140.8,172,FALSE,TRUE,380.6,349.2,11826578373,"11826578373","77CD14EE-6B4F-49B5-924A-99F0F189232E.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-31,25.85,2.26651919420383,"Zone 2"
"132",2,"Afternoon Run",3599.9,1503,1527,50,"Run","Run",0,11052519123,2024-03-27,2024-03-27 16:02:49,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.395,3.422,TRUE,138.8,161,FALSE,TRUE,381.2,350.4,11814451631,"11814451631","29B380C3-FBA2-4071-AE4A-F13638CA089F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-31,25.05,2.23687971466564,"Zone 2"
"133",2,"Zwift - Ramp Test in Watopia",8310.9,980,980,12,"VirtualRide","VirtualRide",NA,11044558443,2024-03-26,2024-03-26 15:49:37,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,47,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.481,11.04,FALSE,NA,NA,FALSE,FALSE,17.6,12.8,11806139141,"11806139141","zwift-activity-1573514493533650960.fit",FALSE,0,1,FALSE,75.6,180.3,410,203,176.7,TRUE,2024-03-31,16.3333333333333,5.16416667702288,"NA"
"134",2,"Morning Run",3453.3,1503,1503,32.6,"Run","Run",NA,11052519088,2024-03-21,2024-03-21 09:25:58,"(GMT-05:00) America/New_York",-14400,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.298,3.33,TRUE,138.2,155,FALSE,TRUE,16.4,9.8,11814451580,"11814451580","D61D5680-575C-4E62-8C99-74802A452E2C.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-24,25.05,2.14578647147278,"Zone 2"
"135",2,"Morning Run",3262.3,1439,1443,41.2,"Run","Run",NA,11000101256,2024-03-20,2024-03-20 07:58:18,"(GMT-05:00) America/New_York",-14400,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.267,3.297,TRUE,129.1,145,FALSE,TRUE,12.4,4.6,11759953350,"11759953350","5F4327C1-802B-4CB8-BB9A-8AAE00583C0F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-24,23.9833333333333,2.02710427877266,"Zone 1"
"136",2,"Afternoon Run",3878.8,1692,1712,52.4,"Run","Run",NA,10939613541,2024-03-11,2024-03-11 14:54:58,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.292,3.672,TRUE,141.1,162,FALSE,TRUE,379.4,350,11696963138,"11696963138","A9A13164-FC92-4DE7-908E-0A9E888621E7.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-17,28.2,2.41018057091727,"Zone 2"
"137",2,"Zwift - Control The Burn in Watopia",7578.4,929,929,33,"VirtualRide","VirtualRide",NA,10919132762,2024-03-08,2024-03-08 16:30:12,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,1,0,0,3,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.158,14.666,FALSE,NA,NA,FALSE,FALSE,100.2,0.4,11675596322,"11675596322","zwift-activity-1560519150512635904.fit",FALSE,1,2,FALSE,78.2,178.3,254,181,165.7,TRUE,2024-03-10,15.4833333333333,4.7090111474269,"NA"
"138",2,"Zwift - Brisk Burn in Watopia",7216.7,969,969,32,"VirtualRide","VirtualRide",NA,10898862729,2024-03-05,2024-03-05 16:09:33,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,34,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.448,12.072,FALSE,NA,NA,FALSE,FALSE,20,-6.2,11654325055,"11654325055","zwift-activity-1558334508619546624.fit",FALSE,0,2,FALSE,79.8,169,269,170,163.8,TRUE,2024-03-10,16.15,4.48426062858066,"NA"
"139",2,"Lunch Run",3373.5,1437,1448,46.6,"Run","Run",NA,10875949480,2024-03-02,2024-03-02 11:33:55,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.348,3.66,TRUE,137.7,156,FALSE,TRUE,379.2,351.4,11624751391,"11624751391","7C6EE885-D1FB-448A-9CD4-8698E22D1F64.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-03,23.95,2.09620092708812,"Zone 2"
"140",2,"Zwift - Instant Inferno in Watopia",9412.5,1090,1090,15,"VirtualRide","VirtualRide",NA,10869907713,2024-03-01,2024-03-01 15:15:33,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,71,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.635,12.78,FALSE,NA,NA,FALSE,FALSE,17.6,12.8,11618520575,"11618520575","zwift-activity-1555408227108159504.fit",FALSE,0,2,FALSE,80.2,182.9,245,184,199.4,TRUE,2024-03-03,18.1666666666667,5.84867088371631,"NA"
"141",2,"Zwift - Fit & Fun in Watopia",10436.6,1318,1318,42,"VirtualRide","VirtualRide",NA,10850674187,2024-02-27,2024-02-27 15:33:37,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.919,14.474,FALSE,NA,NA,FALSE,FALSE,100.2,0.4,11598713925,"11598713925","zwift-activity-1553242904498028560.fit",FALSE,0,2,FALSE,80.8,159.4,275,165,210.1,TRUE,2024-03-03,21.9666666666667,6.48501870331937,"NA"
"142",2,"Afternoon Run",2700.3,1209,1212,31.2,"Run","Run",NA,10843476255,2024-02-26,2024-02-26 15:35:16,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.234,3.206,TRUE,140.8,166,FALSE,TRUE,369.4,346.2,11591322482,"11591322482","AC035ABF-089B-4155-AD5F-7B6E6C520EEE.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-03-03,20.15,1.67789280077547,"Zone 2"
"143",2,"Afternoon Run",2118.3,877,885,24.2,"Run","Run",NA,10690564029,2024-02-03,2024-02-03 15:50:29,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.415,3.542,TRUE,133.3,147,FALSE,TRUE,367.4,351.2,11433438183,"11433438183","17A366C5-CA80-476F-BF51-71C4DF1300C9.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-02-04,14.6166666666667,1.31625386804529,"Zone 1"
"144",2,"Afternoon Run",1622.9,675,682,23,"Run","Run",NA,10690563864,2024-01-31,2024-01-31 16:30:27,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.404,3.564,TRUE,136.1,154,FALSE,TRUE,368.4,348.2,11433438081,"11433438081","F4C1E4BA-8C14-412C-9FD6-EE724B9B5C99.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-02-04,11.25,1.00842581430897,"Zone 2"
"145",2,"Afternoon Run",1936.2,820,824,23,"Run","Run",NA,10656369421,2024-01-29,2024-01-29 15:20:18,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.361,3.548,TRUE,142,158,FALSE,TRUE,368.6,348.6,11398308379,"11398308379","AF48D1CC-1944-42E5-9160-B9821D69998C.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2024-02-04,13.6666666666667,1.20310189270136,"Zone 2"
"146",2,"Zwift - Devedeset Lite in Watopia",14684.2,1925,1979,73,"VirtualRide","VirtualRide",NA,10311757226,2023-12-01,2023-12-01 09:22:33,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,2,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.628,13.426,TRUE,135.8,159,FALSE,TRUE,23,-6.2,11040037592,"11040037592","zwift-activity-1489275859666731008.fit",FALSE,0,3,FALSE,81.6,163.7,271,179,315,TRUE,2023-12-03,32.0833333333333,9.12436153951309,"Zone 1"
"147",2,"Zwift - Red Unicorn Lite in Watopia",16386.2,2106,2106,81,"VirtualRide","VirtualRide",NA,10295116383,2023-11-28,2023-11-28 06:51:21,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,3,0,0,16,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",7.781,13.208,TRUE,141.3,160,FALSE,TRUE,23,-6.2,11022818116,"11022818116","zwift-activity-1487025465129451568.fit",FALSE,2,3,FALSE,78.8,170.3,267,180,358.6,TRUE,2023-12-03,35.1,10.1819379372911,"Zone 2"
"148",2,"Afternoon Run",4838.9,1867,1871,51.2,"Run","Run",NA,10179218151,2023-11-07,2023-11-07 15:12:21,"(GMT-06:00) America/Chicago",-21600,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.592,4.072,TRUE,137.4,165,FALSE,TRUE,381.8,353.4,10902418174,"10902418174","0983673A-338E-4351-A5CE-56A852AABA5F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-11-12,31.1166666666667,3.00676053537475,"Zone 2"
"149",2,"5k",5009.9,1653,1657,70,"Run","Run",0,10149867197,2023-11-02,2023-11-02 15:18:18,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",3.031,4.692,TRUE,152.7,171,FALSE,TRUE,358,341.2,10871649591,"10871649591","008CE540-3390-4B2C-8374-2E8386F779EF.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-11-05,27.55,3.11301527334187,"Zone 3"
"150",2,"Afternoon Run",1208.4,491,491,9.4,"Run","Run",NA,10149867168,2023-11-02,2023-11-02 15:09:39,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.461,4.22,TRUE,122.1,147,FALSE,TRUE,367.6,351.4,10871649522,"10871649522","1BE242CD-F24E-4CE9-992B-5E76793A5272.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-11-05,8.18333333333333,0.750866814967627,"Zone 1"
"151",2,"Afternoon Run",3874.3,1462,1478,58.6,"Run","Run",NA,10144511758,2023-11-01,2023-11-01 15:19:58,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.65,3.906,TRUE,140.4,160,FALSE,TRUE,381.4,354.2,10866037617,"10866037617","85A38323-24AA-4E90-9C92-9C1C1204AF7B.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-11-05,24.3666666666667,2.40738439360235,"Zone 2"
"152",2,"Zwift - Vault in Watopia",7723.7,904,904,12,"VirtualRide","VirtualRide",NA,10132725070,2023-10-30,2023-10-30 16:00:47,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,22,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.544,12.106,FALSE,NA,NA,FALSE,FALSE,17.6,12.8,10853695097,"10853695097","zwift-activity-1466253331495157776.fit",FALSE,0,1,FALSE,81.9,193.8,315,210,175.2,TRUE,2023-11-05,15.0666666666667,4.79929660606211,"NA"
"153",2,"Morning Run",8290.5,3438,3452,119,"Run","Run",0,10119583890,2023-10-28,2023-10-28 09:08:42,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.411,3.347,TRUE,142.1,160,FALSE,TRUE,367.2,342,10839882991,"10839882991","2EDE8612-2E11-41DA-96EF-714B5D82AE87.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-29,57.3,5.15149067319522,"Zone 2"
"154",2,"Afternoon Run",4095.2,1677,1680,56,"Run","Run",NA,10110113677,2023-10-26,2023-10-26 15:44:01,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.442,3.662,TRUE,134.5,147,FALSE,TRUE,387,355,10829965669,"10829965669","C1A2C2C6-6D6D-4462-803A-283F861B466C.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-29,27.95,2.54464563112829,"Zone 1"
"155",2,"Afternoon Run",5391.5,2061,2065,88,"Run","Run",NA,10104581205,2023-10-25,2023-10-25 15:57:50,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.616,5.728,TRUE,135.9,171,FALSE,TRUE,383.2,353.6,10824204733,"10824204733","857F1134-E02F-4BAE-A5DD-7774CED2CC45.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-29,34.35,3.35013110964743,"Zone 1"
"156",2,"Afternoon Run",5219.4,2099,2111,69.2,"Run","Run",0,10092587810,2023-10-23,2023-10-23 15:56:08,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.487,4.258,TRUE,142.6,173,FALSE,TRUE,367.2,340.6,10811770812,"10811770812","2502F812-A695-40EB-A3CC-6BA0DC4B94E0.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-29,34.9833333333333,3.24319286167,"Zone 2"
"157",2,"Morning Run",8789.5,3591,3600,112.2,"Run","Run",0,10078592980,2023-10-21,2023-10-21 09:05:50,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.448,4.694,TRUE,138.5,167,FALSE,TRUE,367.8,341,10797145207,"10797145207","C44E9441-CFCC-405E-935B-8A4178093854.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-22,59.85,5.46155566878348,"Zone 2"
"158",2,"Afternoon Run",4283.9,1695,1712,50.6,"Run","Run",0,10078592898,2023-10-19,2023-10-19 15:51:34,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.527,5.434,TRUE,130.4,163,FALSE,TRUE,381.2,354,10797145120,"10797145120","67C79B25-F1AD-453B-B4BE-A70AF5B73130.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-22,28.25,2.66189866653411,"Zone 1"
"159",2,"Afternoon Run",4951,1989,1996,58.6,"Run","Run",NA,10057717713,2023-10-17,2023-10-17 15:55:11,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.489,3.414,TRUE,135,152,FALSE,TRUE,380.2,352.8,10775451356,"10775451356","CC41F624-6A06-437D-9C58-EA30F1B1673D.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-22,33.15,3.07641641915319,"Zone 1"
"160",2,"Lunch Run",3325.8,1234,1242,37,"Run","Run",NA,10038165658,2023-10-14,2023-10-14 11:03:40,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.695,3.452,TRUE,131.4,146,FALSE,TRUE,374.4,348.8,10755074225,"10755074225","E1299167-FE71-433D-8D5F-E95123779489.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,20.5666666666667,2.06656144754993,"Zone 1"
"161",2,"Zwift - Beach Island Loop in Watopia",13090.9,1617,1617,48,"VirtualRide","VirtualRide",NA,10033098716,2023-10-13,2023-10-13 15:58:03,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,0,0,14,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.096,13.368,TRUE,138.6,165,FALSE,TRUE,15.6,-6.2,10749800932,"10749800932","zwift-activity-1453930811190444064.fit",FALSE,2,1,FALSE,80.2,202.7,567,213,327.7,TRUE,2023-10-15,26.95,8.13432835820896,"Zone 2"
"162",2,"Afternoon Run",4483.1,1767,1771,233.6,"Run","Run",NA,10021669207,2023-10-11,2023-10-11 15:52:29,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.537,6.032,TRUE,139.8,171,FALSE,TRUE,383.8,353,10737924098,"10737924098","C6E9C8BB-F6B2-4155-B065-1F8CB7D39860.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,29.45,2.78567611567475,"Zone 2"
"163",2,"Zwift - Expand in Watopia",15470.5,1810,1810,26,"VirtualRide","VirtualRide",NA,10015239512,2023-10-10,2023-10-10 15:35:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,20,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.547,10.946,TRUE,133.1,165,FALSE,TRUE,17.6,12.6,10731269753,"10731269753","zwift-activity-1451745090111275040.fit",FALSE,0,2,FALSE,86.8,191.1,323,204,345.8,TRUE,2023-10-15,30.1666666666667,9.61294692234084,"Zone 1"
"164",2,"Afternoon Run",4842.9,1871,1882,48.8,"Run","Run",0,10009098662,2023-10-09,2023-10-09 14:57:03,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.588,3.583,TRUE,138.4,157,FALSE,TRUE,382,353,10724909450,"10724909450","FD96D712-C532-4D4A-8995-D336469E1629.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-15,31.1833333333333,3.00924602632135,"Zone 2"
"165",2,"Zwift - INEOS Grenadiers Virtual Training Camp | The Cafe Ride in Watopia",16903.9,2052,2052,26,"VirtualRide","VirtualRide",NA,9989617077,2023-10-06,2023-10-06 15:19:28,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,10,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.238,10.164,FALSE,NA,NA,FALSE,FALSE,17.6,12.6,10704554602,"10704554602","zwift-activity-1448837896239857664.fit",FALSE,0,2,FALSE,81.9,172.9,253,182,354.8,TRUE,2023-10-08,34.2,10.5036226030547,"NA"
"166",2,"Timed mile",1610.5,415,423,12.2,"Run","Run",0,9977766372,2023-10-04,2023-10-04 15:49:14,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,3,3,3,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,3.881,5.64,TRUE,168.2,177,FALSE,TRUE,381.6,355.2,10692209708,"10692209708","F5A2FCD6-DEB9-4C10-A9C1-F052D873D76A.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,6.91666666666667,1.00072079237451,"Zone 4"
"167",2,"Warmup",1358.5,545,569,28,"Run","Run",0,9977766371,2023-10-04,2023-10-04 15:38:12,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.493,5.422,TRUE,131.5,159,FALSE,TRUE,382.4,362.8,10692209659,"10692209659","80338A1E-F0B6-49D3-A5E9-290E9DB59C4A.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,9.08333333333333,0.844134862738762,"Zone 1"
"168",2,"Afternoon Run",3527.4,1384,1387,38.6,"Run","Run",0,9965037444,2023-10-02,2023-10-02 16:25:36,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.549,3.487,TRUE,143.8,159,FALSE,TRUE,379,353.2,10678932482,"10678932482","96CCC5C4-3B3C-4483-B240-FBE8AD7D84F8.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,23.0666666666667,2.19183019125853,"Zone 2"
"169",2,"Afternoon Run",3560.5,1378,1381,33.4,"Run","Run",0,9958997449,2023-10-01,2023-10-01 17:38:04,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",2.584,4.004,TRUE,134.1,161,FALSE,TRUE,383.2,355.2,10672578323,"10672578323","E4C69A85-87B2-405E-B8F9-BA10CD8A042F.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-08,22.9666666666667,2.21239762884164,"Zone 1"
"170",2,"Afternoon Run",5794,2270,2282,56.8,"Run","Run",NA,9939650720,2023-09-28,2023-09-28 15:46:21,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,NA,2.552,4.444,TRUE,141,175,FALSE,TRUE,383,355.2,10652277655,"10652277655","1ED87930-6866-4F21-A5ED-0BA34D20560E.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-01,37.8333333333333,3.60023363614898,"Zone 2"
"171",2,"Afternoon Walk",2645.4,1869,1885,48.8,"Walk","Walk",NA,9934463873,2023-09-27,2023-09-27 15:52:22,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"g12846677",1.415,2.499,TRUE,89.8,108,FALSE,TRUE,380,352,10646871777,"10646871777","C05C32F9-B375-4E0F-BB51-1708C2F02605.fit",FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,2023-10-01,31.15,1.6437794375334,"Zone 1"
"172",2,"Zwift - Over Under's 12 + 10 in Watopia",21218.3,2408,2408,32,"VirtualRide","VirtualRide",NA,9926708900,2023-09-26,2023-09-26 15:17:23,"(GMT-06:00) America/Chicago",-18000,NA,NA,NA,2,1,0,13,0,FALSE,FALSE,FALSE,FALSE,"everyone",FALSE,"b7562538",8.812,12.442,TRUE,138.3,161,FALSE,TRUE,17.6,12.6,10638749873,"10638749873","zwift-activity-1441589080134533120.fit",FALSE,0,3,FALSE,79.5,204.2,317,219,491.6,TRUE,2023-10-01,40.1333333333333,13.1844731380566,"Zone 2"
